Omega,26.26,1006.26,32.33,58.38,0.000000,0.000000,0.00,-2.6624,2.7821,11.7603,0.7620,-0.3810,-0.0830,153,120
Omega,26.27,1006.25,33.08,58.46,0.000000,0.000000,0.00,-0.8906,0.7183,5.6695,-0.3650,0.1777,0.3746,158,121
Omega,26.26,1006.26,33.82,58.36,0.000000,0.000000,0.00,-2.5235,1.0582,9.6678,0.0479,0.3650,-0.5545,126,122
Omega,26.26,1006.28,33.68,58.22,0.000000,0.000000,0.00,-0.7901,-1.1205,10.5441,0.0862,-0.1522,0.3480,134,123
Omega,26.24,1006.25,33.56,58.45,0.000000,0.000000,0.00,-2.5043,1.1923,10.1897,0.0341,-0.3821,0.3161,114,124
Omega,26.25,1006.25,33.79,58.49,0.000000,0.000000,0.00,-5.9999,1.3647,12.3062,-0.4491,1.7922,0.5321,117,125
Omega,26.26,1006.25,33.50,58.47,0.000000,0.000000,0.00,-2.6959,1.4317,8.4946,-0.8961,0.3693,-0.8397,137,126
Omega,26.26,1006.26,33.07,58.35,0.000000,0.000000,0.00,-3.1508,-0.0383,9.5146,-0.6151,0.1490,-0.2820,126,127
Omega,26.25,1006.23,32.90,58.59,0.000000,0.000000,0.00,-3.9073,2.0877,8.3079,0.7130,-0.9908,0.3661,134,128
Omega,26.27,1006.27,32.99,58.24,0.000000,0.000000,0.00,-2.6576,0.1197,8.9447,2.2700,-1.1579,1.2707,125,129
Omega,26.27,1006.27,33.25,58.28,0.000000,0.000000,0.00,0.1101,0.2251,7.8338,-0.5396,0.0798,-0.4991,117,130
Omega,26.31,1006.26,32.69,58.40,0.000000,0.000000,0.00,-1.9106,0.7374,10.0892,-0.8961,0.1564,-0.7247,130,131
Omega,26.30,1006.27,32.87,58.24,0.000000,0.000000,0.00,-1.8818,-0.7997,11.4203,-0.1117,0.2884,-0.5151,123,132
Omega,26.31,1006.25,33.50,58.41,0.000000,0.000000,0.00,-5.0039,4.3479,11.9519,0.4246,0.6162,0.5353,143,133
Omega,26.32,1006.26,33.64,58.38,0.000000,0.000000,0.00,-1.6664,0.6129,11.5688,-0.1096,-0.3310,-0.4981,117,134
Omega,26.39,1006.25,34.06,58.44,0.000000,0.000000,0.00,-3.4333,1.7382,8.3462,1.5006,-0.9961,1.7240,161,135
Omega,26.39,1006.24,33.55,58.55,0.000000,0.000000,0.00,-1.2689,0.5459,8.1977,1.3015,-0.6268,-0.0777,116,136
Omega,26.55,1006.35,33.04,57.58,0.000000,0.000000,0.00,0.4166,0.3926,5.4684,0.8556,-0.3267,0.9589,116,137
Omega,26.70,1006.24,32.35,58.49,0.000000,0.000000,0.00,-2.5762,1.9106,7.2257,-0.5459,-0.1532,-0.5321,118,138
Omega,26.63,1006.25,32.11,58.46,0.000000,0.000000,0.00,-3.3758,0.4693,11.5879,-0.5981,-0.1288,-0.3629,124,139
Omega,26.59,1006.24,32.07,58.56,0.000000,0.000000,0.00,-1.2546,4.4628,9.0070,0.1415,0.5279,-0.6598,115,140
Omega,26.56,1006.25,31.94,58.45,0.000000,0.000000,0.00,-3.6248,-1.6616,9.1363,-0.8535,0.7960,-1.4846,132,141
Omega,26.55,1006.34,31.85,57.67,0.000000,0.000000,0.00,-2.1835,1.9872,8.4467,1.8794,-0.8205,1.9369,121,142
Omega,26.78,1006.38,31.56,57.39,0.000000,0.000000,0.00,-2.7102,0.2298,8.1499,0.6577,-1.2462,0.3661,116,143
Omega,26.96,1006.34,31.22,57.70,0.000000,0.000000,0.00,-1.3312,2.1117,8.4898,-0.6279,0.4044,-0.2863,120,144
Omega,27.06,1006.33,30.98,57.74,0.000000,0.000000,0.00,-3.8211,4.1468,8.4803,-0.0692,-0.2426,0.0479,135,145
Omega,27.16,1006.35,31.37,57.60,0.000000,0.000000,0.00,-4.4915,1.5131,11.0468,-0.2820,-0.0788,-0.4097,147,146
Omega,27.29,1006.38,31.58,57.37,0.000000,0.000000,0.00,-3.1077,1.1971,8.0110,-0.5853,0.2841,0.3108,118,147
Omega,27.36,1006.29,31.98,58.12,0.000000,0.000000,0.00,-4.1851,1.8148,9.7540,-0.4768,0.3523,-0.6917,117,148
Omega,27.40,1006.29,32.51,58.10,0.000000,0.000000,0.00,-2.6097,3.3040,8.9352,0.7737,0.3331,0.6460,122,149
Omega,27.35,1006.28,32.91,58.18,0.000000,0.000000,0.00,-2.5091,1.1061,6.6511,0.0245,0.5321,-0.1958,127,150
Omega,27.29,1006.27,33.09,58.24,0.000000,0.000000,0.00,-1.5227,0.9816,9.5385,-0.5417,-0.2533,-0.4331,134,151
